price,feasible,subscribers,rate_mbps,revenue,A_group_1,A_group_2,A_group_3,A_group_4
2.5,True,1458.7091291124846,6.8553763052708465,3646.7728227812113,1.0,0.9999999998252947,0.9999999729959057,0.22672736207260502
2.6,True,1380.6200142193736,7.243122580440189,3589.6120369703717,1.0,0.9999999999115469,0.9999999810245432,0.11517147330694816
2.7,True,1325.5660096685535,7.543947209766199,3579.0282261050947,1.0,0.9999999999411372,0.999999983699714,0.03652289192923136
2.8000000000000003,True,1303.0654159199112,7.674211806887995,3648.5831645757517,1.0,0.9999999999376904,0.9999999804272478,0.0043791907826427265
2.9000000000000004,True,1300.1119284514239,7.691645450796761,3770.3245925091296,1.0,0.9999999999116894,0.9999999710773245,0.00015993502899065226
3.0,True,1300.0014549081418,7.692299083393411,3900.0043647244256,1.0,0.9999999998697751,0.9999999561561637,2.1348480564905504e-06
3.1,True,1299.9999479995333,7.692308000002774,4029.9998387985534,1.0,0.9999999998083274,0.9999999338215255,1.0854992764386345e-08
3.2,True,1299.999910544615,7.692308221629533,4159.999713742768,1.0,0.9999999997188704,0.9999999006513718,2.086644656276222e-11
3.3000000000000003,True,1299.999866417794,7.692308482735028,4289.999559178721,1.0,0.9999999995891107,0.9999998516666234,1.5061451355875767e-14
3.4000000000000004,True,1299.9998016399597,7.69230886603592,4419.999325575864,1.0,0.9999999994015667,0.9999997797329403,4.063284712044482e-18
3.5,True,1299.9997070484126,7.6923094257494276,4549.998974669444,1.0,0.9999999991314805,0.9999996746912405,4.083864385522475e-22
3.6,True,1299.9995696958413,7.692310238486988,4679.998450905029,1.0,0.9999999987439208,0.9999995221633968,1.5255504991841985e-26
3.7,True,1299.9993713698593,7.6923114120144644,4809.99767406848,1.0,0.9999999981897916,0.9999993019243344,2.11436325667173e-31
3.8000000000000003,True,1299.99908660879,7.692313096993205,4939.996529113403,1.0,0.9999999974003506,0.9999989856985778,1.0857918929152896e-36
3.9000000000000004,True,1299.9986800348217,7.692315502760463,5069.994852135806,1.0,0.9999999962797157,0.999998534198754,2.0638226710603873e-42
4.0,True,1299.9981027951474,7.692318918388292,5199.992411180589,1.0,0.9999999946946618,0.9999978931735725,1.450762544542023e-48
4.1000000000000005,True,1299.9972878469116,7.6923237405843,5329.988880172338,1.0,0.9999999924607881,0.999996988171949,3.769027034113391e-55
4.2,True,1299.996143755862,7.692330510388028,5459.98380377462,1.0,0.9999999893238409,0.9999957176567711,3.6169069282248817e-62
4.3,True,1299.9945466005215,7.692339961079025,5589.976550382242,1.0,0.9999999849346081,0.9999939440151112,1.2815367854516396e-69
4.4,True,1299.9923294825498,7.692353080252719,5719.96624972322,1.0,0.999999978815312,0.9999914819105415,1.6759369089984802e-77
4.5,True,1299.989269039508,7.6923711896394815,5849.951710677786,1.0,0.9999999703148258,0.9999880833072697,8.087159041613263e-86
4.6000000000000005,True,1299.985068238917,7.692396046938407,5979.931313899018,1.0,0.9999999585492539,0.9999834183656292,1.4396394825814192e-94
4.7,True,1299.9793346039035,7.692429974701824,6109.902872638347,1.0,0.9999999423234577,0.9999770512657911,9.45293050556598e-104
