price,feasible,subscribers,rate_mbps,revenue,price_bounds_ok,fixed_point_residual,rate_identity_error,revenue_identity_error,max_acceptance_column_error,acceptance_prob_bounds_ok
10.5,True,990.6656149246413,10.094223367953159,10401.988956708734,True,-3.512923285597935e-11,0.0,0.0,0.0,True
10.600000000000001,True,977.1024885979841,10.23434093832747,10357.286379138633,True,-7.958078640513122e-12,0.0,0.0,0.0,True
10.700000000000001,True,963.5194121058832,10.378618089430955,10309.657709532952,True,-4.774847184307873e-12,0.0,0.0,0.0,True
10.8,True,949.9331953033756,10.52705605977518,10259.278509276457,True,-1.0334133548894897e-10,0.0,0.0,0.0,True
10.9,True,936.3596676325451,10.679656915684552,10206.320377194741,True,-1.8144419300369918e-10,0.0,0.0,0.0,True
11.0,True,922.8137049779737,10.836423371322478,10150.95075475771,True,-1.3596945791505277e-10,0.0,0.0,0.0,True
11.100000000000001,True,909.3092604521963,10.99735858296113,10093.33279101938,True,-4.6497916628140956e-11,0.0,0.0,0.0,True
11.200000000000001,True,895.8593980805229,11.162465919792881,10033.625258501857,True,-5.229594535194337e-12,0.0,0.0,0.0,True
11.3,True,882.476328508637,11.33174871319183,9971.982512147599,True,4.218065896566259e-08,0.0,0.0,0.0,True
11.4,True,869.1714461738326,11.505209983623898,9908.554486381692,True,1.1368683772161603e-13,0.0,0.0,0.0,True
11.5,True,855.9553669266497,11.68285215139838,9843.486719656472,True,4.320099833421409e-12,0.0,0.0,0.0,True
11.600000000000001,True,842.8379663668381,11.864676722035068,9776.920409855324,True,1.2073542166035622e-10,0.0,0.0,0.0,True
11.700000000000001,True,829.8284177924763,12.050683955367749,9708.992488171974,True,1.0775238479254767e-09,0.0,0.0,0.0,True
11.8,True,816.9352299065479,12.240872512186717,9639.835712897266,True,5.3071289585204795e-09,0.0,0.0,0.0,True
11.9,True,804.1662839082201,12.435239079410726,9569.57877850782,True,1.789271664165426e-08,0.0,0.0,0.0,True
12.0,True,791.5288698576264,12.63377797173553,9498.346438291517,True,-3.8812231650808826e-08,0.0,0.0,0.0,True
12.100000000000001,True,779.0297219544374,12.83648071207335,9426.259635648694,True,-1.1368683772161603e-13,0.0,0.0,0.0,True
12.200000000000001,True,766.6750532396358,13.043335579714434,9353.435649523557,True,-3.410605131648481e-13,0.0,0.0,0.0,True
12.3,True,754.470588780336,13.254327138405522,9279.988241998133,True,-1.4779288903810084e-12,0.0,0.0,0.0,True
12.4,True,742.4215980996013,13.469435729775775,9206.027816435057,True,-7.958078640513122e-13,0.0,0.0,0.0,True
12.5,True,730.532926399512,13.688636936990331,9131.6615799939,True,-1.1368683772161603e-12,0.0,0.0,0.0,True
12.600000000000001,True,718.8090247151473,13.911901014268487,9056.993711410856,True,-1.7053025658242404e-12,0.0,0.0,0.0,True
12.700000000000001,True,707.253978995642,14.139192280262334,8982.125533244654,True,-6.821210263296962e-13,0.0,0.0,0.0,True
12.8,True,695.8715381284503,14.370468473096407,8907.155688044164,True,1.6104650057968684e-08,0.0,0.0,0.0,True
12.9,True,684.6651409879822,14.605680063643735,8832.180318744971,True,1.3744738680543378e-10,0.0,0.0,0.0,True
13.0,True,673.6379423889157,14.844769527881843,8757.293251055904,True,2.2737367544323206e-13,0.0,0.0,0.0,True
13.100000000000001,True,662.7928382350775,15.08767057083563,8682.586180879516,True,-1.1368683772161603e-13,0.0,0.0,0.0,True
13.200000000000001,True,652.1324896444186,15.334307305333912,8608.148863306325,True,3.296918293926865e-12,0.0,0.0,0.0,True
